열차번호,호선,방향,역사명,급행코드,도착역,예정시간,실제시간,지연시간(분)
5577,5,DOWN,김포공항,0,마천,2025-05-29 09:20:40,2025-05-29 09:20:54,0.23333333333333334
4556,4,UP,수리산,0,불암산,2025-05-29 09:22:00,2025-05-29 09:20:56,-1.0666666666666667
4552,4,UP,경마공원,0,불암산,2025-05-29 09:20:00,2025-05-29 09:20:57,0.95
3103,3,DOWN,경복궁,0,오금,2025-05-29 09:20:30,2025-05-29 09:20:57,0.45
3101,3,DOWN,종로3가,0,수서,2025-05-29 09:20:30,2025-05-29 09:20:57,0.45
4538,4,UP,길음,0,불암산,2025-05-29 09:10:00,2025-05-29 09:20:59,10.983333333333333
432,1,UP,대방,0,광운대,2025-05-29 09:18:00,2025-05-29 09:20:59,2.9833333333333334
4054,4,UP,동대문역사문화공원,0,불암산,2025-05-29 09:08:30,2025-05-29 09:21:00,12.5
4058,4,UP,이촌,0,불암산,2025-05-29 09:11:00,2025-05-29 09:21:02,10.033333333333333
1065,1,DOWN,구로,1,동인천,2025-05-29 09:20:30,2025-05-29 09:21:02,0.5333333333333333
54,1,UP,동암,0,양주,2025-05-29 09:21:00,2025-05-29 09:21:05,0.08333333333333333
7123,7,DOWN,건대입구,0,온수,2025-05-29 09:20:30,2025-05-29 09:21:06,0.6
7121,7,DOWN,청담,0,온수,2025-05-29 09:20:50,2025-05-29 09:21:06,0.26666666666666666
7109,7,DOWN,상도(중앙대앞),0,온수,2025-05-29 09:20:40,2025-05-29 09:21:06,0.43333333333333335
7095,7,DOWN,광명사거리,0,석남,2025-05-29 09:21:30,2025-05-29 09:21:06,-0.4
7117,7,DOWN,반포,0,온수,2025-05-29 09:20:10,2025-05-29 09:21:06,0.9333333333333333
6095,6,DOWN,불광,0,봉화산,2025-05-29 09:18:50,2025-05-29 09:21:10,2.3333333333333335
6089,6,DOWN,디지털미디어시티,0,봉화산,2025-05-29 09:20:10,2025-05-29 09:21:11,1.0166666666666666
6073,6,DOWN,동묘앞,0,봉화산,2025-05-29 09:20:50,2025-05-29 09:21:11,0.35
6079,6,DOWN,녹사평,0,신내,2025-05-29 09:21:00,2025-05-29 09:21:11,0.18333333333333332
6069,6,DOWN,고려대,0,봉화산,2025-05-29 09:19:40,2025-05-29 09:21:11,1.5166666666666666
1056,1,UP,구로,1,용산,2025-05-29 09:21:00,2025-05-29 09:21:11,0.18333333333333332
3088,3,UP,주엽,0,대화,2025-05-29 09:15:00,2025-05-29 09:21:13,6.216666666666667
435,1,DOWN,석계,0,서동탄,2025-05-29 09:21:00,2025-05-29 09:21:16,0.26666666666666666
7066,7,UP,노원,0,도봉산,2025-05-29 09:19:00,2025-05-29 09:21:16,2.2666666666666666
7076,7,UP,상봉,0,도봉산,2025-05-29 09:21:10,2025-05-29 09:21:16,0.1
7064,7,UP,수락산,0,장암,2025-05-29 09:20:10,2025-05-29 09:21:16,1.1
7086,7,UP,강남구청,0,도봉산,2025-05-29 09:19:20,2025-05-29 09:21:16,1.9333333333333333
7072,7,UP,태릉입구,0,장암,2025-05-29 09:21:50,2025-05-29 09:21:16,-0.5666666666666667
7104,7,UP,광명사거리,0,도봉산,2025-05-29 09:18:50,2025-05-29 09:21:17,2.45
7088,7,UP,반포,0,장암,2025-05-29 09:18:10,2025-05-29 09:21:17,3.1166666666666667
3112,3,UP,경복궁,0,대화,2025-05-29 09:15:30,2025-05-29 09:21:17,5.783333333333333
7102,7,UP,남구로,0,장암,2025-05-29 09:20:10,2025-05-29 09:21:17,1.1166666666666667
3110,3,UP,독립문,0,구파발,2025-05-29 09:14:00,2025-05-29 09:21:17,7.283333333333333
7106,7,UP,천왕,0,장암,2025-05-29 09:21:20,2025-05-29 09:21:17,-0.05
3116,3,UP,을지로3가,0,대화,2025-05-29 09:19:30,2025-05-29 09:21:18,1.8
8071,8,DOWN,산성,0,모란,2025-05-29 09:29:30,2025-05-29 09:21:18,-8.2
3114,3,UP,안국,0,구파발,2025-05-29 09:17:30,2025-05-29 09:21:18,3.8
3128,3,UP,매봉,0,구파발,2025-05-29 09:20:00,2025-05-29 09:21:20,1.3333333333333333
3126,3,UP,양재,0,대화,2025-05-29 09:17:00,2025-05-29 09:21:20,4.333333333333333
3132,3,UP,수서,0,대화,2025-05-29 09:19:00,2025-05-29 09:21:21,2.35
4539,4,DOWN,상록수,0,오이도,2025-05-29 09:06:00,2025-05-29 09:21:22,15.366666666666667
957,1,DOWN,가능,0,광운대,2025-05-29 09:22:00,2025-05-29 09:21:23,-0.6166666666666667
427,1,DOWN,금정,0,서동탄,2025-05-29 09:12:30,2025-05-29 09:21:24,8.9
4312,4,UP,사당,0,불암산,2025-05-29 09:20:30,2025-05-29 09:21:25,0.9166666666666666
7119,7,DOWN,학동,0,석남,2025-05-29 09:20:40,2025-05-29 09:21:27,0.7833333333333333
7089,7,DOWN,까치울,0,석남,2025-05-29 09:21:00,2025-05-29 09:21:27,0.45
7129,7,DOWN,중화,0,온수,2025-05-29 09:20:50,2025-05-29 09:21:27,0.6166666666666667
627,1,DOWN,당정,0,신창,2025-05-29 09:09:30,2025-05-29 09:21:28,11.966666666666667
4719,4,DOWN,평촌,0,오이도,2025-05-29 09:08:00,2025-05-29 09:21:30,13.5
3106,3,UP,구파발,0,대화,2025-05-29 09:19:00,2025-05-29 09:21:31,2.5166666666666666
32,1,UP,도봉,0,양주,2025-05-29 09:12:30,2025-05-29 09:21:32,9.033333333333333
3121,3,DOWN,백석,0,오금,2025-05-29 09:22:00,2025-05-29 09:21:32,-0.4666666666666667
620,1,UP,석수,0,광운대,2025-05-29 09:20:30,2025-05-29 09:21:33,1.05
36,1,UP,석계,0,의정부,2025-05-29 09:15:30,2025-05-29 09:21:33,6.05
4309,4,DOWN,인덕원,0,안산,2025-05-29 09:08:00,2025-05-29 09:21:34,13.566666666666666
44,1,UP,용산,0,양주,2025-05-29 09:20:00,2025-05-29 09:21:34,1.5666666666666667
955,1,DOWN,도봉,0,광운대,2025-05-29 09:21:30,2025-05-29 09:21:37,0.11666666666666667
3092,3,UP,마두,0,대화,2025-05-29 09:18:00,2025-05-29 09:21:38,3.6333333333333333
3075,3,DOWN,경찰병원,0,오금,2025-05-29 09:18:30,2025-05-29 09:21:40,3.1666666666666665
3083,3,DOWN,매봉,0,오금,2025-05-29 09:17:30,2025-05-29 09:21:40,4.166666666666667
3079,3,DOWN,일원,0,오금,2025-05-29 09:20:00,2025-05-29 09:21:40,1.6666666666666667
3087,3,DOWN,남부터미널,0,오금,2025-05-29 09:19:30,2025-05-29 09:21:40,2.1666666666666665
3081,3,DOWN,도곡,0,오금,2025-05-29 09:16:30,2025-05-29 09:21:40,5.166666666666667
3093,3,DOWN,압구정,0,오금,2025-05-29 09:20:30,2025-05-29 09:21:41,1.1833333333333333
5078,5,UP,강일,0,방화,2025-05-29 09:21:40,2025-05-29 09:21:41,0.016666666666666666
1061,1,DOWN,동암,1,동인천,2025-05-29 09:20:30,2025-05-29 09:21:41,1.1833333333333333
3095,3,DOWN,금호,0,수서,2025-05-29 09:20:30,2025-05-29 09:21:42,1.2
45,1,DOWN,동인천,0,인천,2025-05-29 09:14:00,2025-05-29 09:21:42,7.7
50,1,UP,오류동,0,의정부,2025-05-29 09:21:30,2025-05-29 09:21:42,0.2
3105,3,DOWN,독립문,0,수서,2025-05-29 09:21:30,2025-05-29 09:21:43,0.21666666666666667
4536,4,UP,미아,0,불암산,2025-05-29 09:09:00,2025-05-29 09:21:44,12.733333333333333
4534,4,UP,노원,0,불암산,2025-05-29 09:14:00,2025-05-29 09:21:44,7.733333333333333
5056,5,UP,발산,0,방화,2025-05-29 09:18:40,2025-05-29 09:21:45,3.0833333333333335
5052,5,UP,개화산,0,방화,2025-05-29 09:20:00,2025-05-29 09:21:45,1.75
5070,5,UP,을지로4가,0,방화,2025-05-29 09:22:10,2025-05-29 09:21:45,-0.4166666666666667
5544,5,UP,공덕,0,방화,2025-05-29 09:21:40,2025-05-29 09:21:45,0.08333333333333333
5548,5,UP,신금호,0,방화,2025-05-29 09:20:30,2025-05-29 09:21:45,1.25
5540,5,UP,영등포구청,0,방화,2025-05-29 09:19:40,2025-05-29 09:21:45,2.0833333333333335
1062,1,UP,동암,1,용산,2025-05-29 09:22:30,2025-05-29 09:21:45,-0.75
4540,4,UP,성신여대입구,0,불암산,2025-05-29 09:13:30,2025-05-29 09:21:45,8.25
5536,5,UP,우장산,0,방화,2025-05-29 09:19:10,2025-05-29 09:21:45,2.5833333333333335
5076,5,UP,길동,0,방화,2025-05-29 09:21:10,2025-05-29 09:21:45,0.5833333333333334
5072,5,UP,왕십리,0,방화,2025-05-29 09:21:10,2025-05-29 09:21:45,0.5833333333333334
4234,4,UP,서울,0,불암산,2025-05-29 09:06:30,2025-05-29 09:21:46,15.266666666666667
4446,4,UP,회현,0,불암산,2025-05-29 09:17:30,2025-05-29 09:21:46,4.266666666666667
7127,7,DOWN,사가정,0,온수,2025-05-29 09:21:20,2025-05-29 09:21:47,0.45
7099,7,DOWN,가산디지털단지,0,온수,2025-05-29 09:21:20,2025-05-29 09:21:47,0.45
7091,7,DOWN,온수,0,온수,2025-05-29 09:21:00,2025-05-29 09:21:47,0.7833333333333333
7115,7,DOWN,내방,0,온수,2025-05-29 09:21:50,2025-05-29 09:21:47,-0.05
7097,7,DOWN,철산,0,온수,2025-05-29 09:21:30,2025-05-29 09:21:47,0.2833333333333333
7133,7,DOWN,노원,0,온수,2025-05-29 09:21:50,2025-05-29 09:21:47,-0.05
46,1,UP,신길,0,동묘앞,2025-05-29 09:20:30,2025-05-29 09:21:49,1.3166666666666667
1608,1,UP,제물포,1,동두천,2025-05-29 09:21:30,2025-05-29 09:21:51,0.35
433,1,DOWN,신설동,0,병점,2025-05-29 09:17:00,2025-05-29 09:21:52,4.866666666666666
59,1,DOWN,노량진,0,부평,2025-05-29 09:08:30,2025-05-29 09:21:53,13.383333333333333
5041,5,DOWN,명일,0,하남검단산,2025-05-29 09:21:10,2025-05-29 09:21:55,0.75
5057,5,DOWN,영등포구청,0,하남검단산,2025-05-29 09:21:10,2025-05-29 09:21:55,0.75
6085,6,DOWN,상수,0,봉화산,2025-05-29 09:21:30,2025-05-29 09:21:55,0.4166666666666667
6091,6,DOWN,새절(신사),0,신내,2025-05-29 09:20:50,2025-05-29 09:21:55,1.0833333333333333
5561,5,DOWN,군자(능동),0,마천,2025-05-29 09:21:20,2025-05-29 09:21:55,0.5833333333333334
5555,5,DOWN,오금,0,마천,2025-05-29 09:20:30,2025-05-29 09:21:55,1.4166666666666667
5565,5,DOWN,청구,0,마천,2025-05-29 09:21:50,2025-05-29 09:21:55,0.08333333333333333
5575,5,DOWN,화곡,0,마천,2025-05-29 09:21:50,2025-05-29 09:21:55,0.08333333333333333
6083,6,DOWN,대흥(서강대앞),0,봉화산,2025-05-29 09:21:00,2025-05-29 09:21:56,0.9333333333333333
3109,3,DOWN,불광,0,오금,2025-05-29 09:22:00,2025-05-29 09:21:57,-0.05
7112,7,UP,상동,0,장암,2025-05-29 09:20:50,2025-05-29 09:21:57,1.1166666666666667
7100,7,UP,신풍,0,도봉산,2025-05-29 09:20:00,2025-05-29 09:21:57,1.95
7114,7,UP,부평구청,0,도봉산,2025-05-29 09:22:00,2025-05-29 09:21:57,-0.05
7078,7,UP,사가정,0,도봉산,2025-05-29 09:21:20,2025-05-29 09:21:57,0.6166666666666667
426,1,UP,외대앞,0,광운대,2025-05-29 09:14:30,2025-05-29 09:21:57,7.45
50,1,UP,구로,0,의정부,2025-05-29 09:28:30,2025-05-29 09:22:01,-6.483333333333333
3108,3,UP,홍제,0,대화,2025-05-29 09:14:00,2025-05-29 09:22:03,8.05
3120,3,UP,약수,0,구파발,2025-05-29 09:21:00,2025-05-29 09:22:04,1.0666666666666667
3124,3,UP,잠원,0,대화,2025-05-29 09:21:00,2025-05-29 09:22:05,1.0833333333333333
53,1,DOWN,역곡,0,부평,2025-05-29 09:14:00,2025-05-29 09:22:05,8.083333333333334
3130,3,UP,학여울,0,대화,2025-05-29 09:21:00,2025-05-29 09:22:06,1.1
3134,3,UP,가락시장,0,구파발,2025-05-29 09:20:00,2025-05-29 09:22:07,2.1166666666666667
40,1,UP,신설동,0,소요산,2025-05-29 09:21:30,2025-05-29 09:22:07,0.6166666666666667
4307,4,DOWN,반월,0,안산,2025-05-29 09:08:30,2025-05-29 09:22:07,13.616666666666667
7083,7,DOWN,상동,0,석남,2025-05-29 09:21:10,2025-05-29 09:22:08,0.9666666666666667
7131,7,DOWN,공릉(서울산업대입구),0,석남,2025-05-29 09:21:20,2025-05-29 09:22:08,0.8
4311,4,DOWN,숙대입구,0,안산,2025-05-29 09:13:30,2025-05-29 09:22:08,8.633333333333333
4553,4,DOWN,회현,0,오이도,2025-05-29 09:14:00,2025-05-29 09:22:08,8.133333333333333
425,1,DOWN,수원,0,서동탄,2025-05-29 09:08:30,2025-05-29 09:22:08,13.633333333333333
7113,7,DOWN,남성,0,석남,2025-05-29 09:22:30,2025-05-29 09:22:08,-0.36666666666666664
1059,1,DOWN,제물포,1,동인천,2025-05-29 09:18:00,2025-05-29 09:22:08,4.133333333333334
4555,4,DOWN,동대문역사문화공원,0,오이도,2025-05-29 09:16:00,2025-05-29 09:22:08,6.133333333333334
4545,4,DOWN,과천,0,오이도,2025-05-29 09:12:30,2025-05-29 09:22:09,9.65
1417,1,DOWN,대방,1,구로,2025-05-29 09:21:30,2025-05-29 09:22:09,0.65
4557,4,DOWN,미아,0,오이도,2025-05-29 09:12:00,2025-05-29 09:22:10,10.166666666666666
34,1,UP,녹천,0,연천,2025-05-29 09:15:00,2025-05-29 09:22:11,7.183333333333334
4051,4,DOWN,노원,0,사당,2025-05-29 09:18:30,2025-05-29 09:22:11,3.683333333333333
5573,5,DOWN,오목교(목동운동장앞),0,마천,2025-05-29 09:21:30,2025-05-29 09:22:15,0.75
5563,5,DOWN,마장,0,마천,2025-05-29 09:21:30,2025-05-29 09:22:16,0.7666666666666667
625,1,DOWN,오산,0,신창,2025-05-29 09:12:30,2025-05-29 09:22:16,9.766666666666667
5557,5,DOWN,둔촌동,0,마천,2025-05-29 09:21:10,2025-05-29 09:22:16,1.1
5053,5,DOWN,서대문,0,하남검단산,2025-05-29 09:22:50,2025-05-29 09:22:16,-0.5666666666666667
3119,3,DOWN,화정,0,오금,2025-05-29 09:22:30,2025-05-29 09:22:18,-0.2
7080,7,UP,군자(능동),0,장암,2025-05-29 09:19:40,2025-05-29 09:22:18,2.6333333333333333
7074,7,UP,먹골,0,도봉산,2025-05-29 09:22:40,2025-05-29 09:22:18,-0.36666666666666664
6087,6,DOWN,망원,0,봉화산,2025-05-29 09:21:50,2025-05-29 09:22:18,0.4666666666666667
7098,7,UP,신대방삼거리,0,도봉산,2025-05-29 09:19:40,2025-05-29 09:22:18,2.6333333333333333
6081,6,DOWN,효창공원앞,0,봉화산,2025-05-29 09:20:40,2025-05-29 09:22:18,1.6333333333333333
69,1,DOWN,회기,0,인천,2025-05-29 09:22:00,2025-05-29 09:22:19,0.31666666666666665
4558,4,UP,상록수,0,불암산,2025-05-29 09:22:30,2025-05-29 09:22:20,-0.16666666666666666
629,1,DOWN,독산,0,신창,2025-05-29 09:06:00,2025-05-29 09:22:20,16.333333333333332
5554,5,UP,방이,0,방화,2025-05-29 09:22:20,2025-05-29 09:22:26,0.1
5066,5,UP,여의나루,0,방화,2025-05-29 09:22:30,2025-05-29 09:22:26,-0.06666666666666667
5068,5,UP,서대문,0,방화,2025-05-29 09:20:40,2025-05-29 09:22:26,1.7666666666666666
5074,5,UP,군자(능동),0,방화,2025-05-29 09:21:40,2025-05-29 09:22:26,0.7666666666666667
5542,5,UP,여의도,0,방화,2025-05-29 09:21:10,2025-05-29 09:22:26,1.2666666666666666
5060,5,UP,목동,0,방화,2025-05-29 09:19:20,2025-05-29 09:22:26,3.1
429,1,DOWN,영등포,0,서동탄,2025-05-29 09:06:30,2025-05-29 09:22:26,15.933333333333334
5534,5,UP,김포공항,0,방화,2025-05-29 09:20:20,2025-05-29 09:22:26,2.1
5550,5,UP,답십리,0,방화,2025-05-29 09:21:50,2025-05-29 09:22:26,0.6
3085,3,DOWN,양재,0,오금,2025-05-29 09:18:00,2025-05-29 09:22:26,4.433333333333334
3091,3,DOWN,잠원,0,오금,2025-05-29 09:21:00,2025-05-29 09:22:27,1.45
4537,4,DOWN,중앙,0,오이도,2025-05-29 09:06:30,2025-05-29 09:22:27,15.95
7105,7,DOWN,신풍,0,온수,2025-05-29 09:22:40,2025-05-29 09:22:28,-0.2
7079,7,DOWN,산곡,0,석남,2025-05-29 09:21:30,2025-05-29 09:22:28,0.9666666666666667
3101,3,DOWN,을지로3가,0,수서,2025-05-29 09:22:00,2025-05-29 09:22:28,0.4666666666666667
3097,3,DOWN,동대입구,0,오금,2025-05-29 09:21:30,2025-05-29 09:22:28,0.9666666666666667
616,1,UP,서울,0,광운대,2025-05-29 09:17:30,2025-05-29 09:22:28,4.966666666666667
7125,7,DOWN,군자(능동),0,석남,2025-05-29 09:21:40,2025-05-29 09:22:28,0.8
4538,4,UP,미아사거리,0,불암산,2025-05-29 09:12:30,2025-05-29 09:22:29,9.983333333333333
614,1,UP,동대문,0,청량리,2025-05-29 09:14:30,2025-05-29 09:22:29,7.983333333333333
4554,4,UP,범계,0,불암산,2025-05-29 09:22:00,2025-05-29 09:22:29,0.48333333333333334
4442,4,UP,혜화,0,불암산,2025-05-29 09:15:30,2025-05-29 09:22:30,7.0
4054,4,UP,동대문,0,불암산,2025-05-29 09:10:00,2025-05-29 09:22:30,12.5
1060,1,UP,송내,1,용산,2025-05-29 09:21:30,2025-05-29 09:22:31,1.0166666666666666
4548,4,UP,숙대입구,0,불암산,2025-05-29 09:19:30,2025-05-29 09:22:31,3.0166666666666666
49,1,DOWN,동암,0,인천,2025-05-29 09:16:00,2025-05-29 09:22:33,6.55
432,1,UP,노량진,0,광운대,2025-05-29 09:20:30,2025-05-29 09:22:33,2.05
51,1,DOWN,부천,0,인천,2025-05-29 09:12:30,2025-05-29 09:22:34,10.066666666666666
4547,4,DOWN,사당,0,오이도,2025-05-29 09:08:00,2025-05-29 09:22:35,14.583333333333334
71,1,DOWN,월계,0,인천,2025-05-29 09:22:30,2025-05-29 09:22:35,0.08333333333333333
750,1,UP,송탄,0,병점,2025-05-29 09:22:30,2025-05-29 09:22:35,0.08333333333333333
7096,7,UP,상도(중앙대앞),0,도봉산,2025-05-29 09:20:00,2025-05-29 09:22:38,2.6333333333333333
7068,7,UP,중계,0,도봉산,2025-05-29 09:20:50,2025-05-29 09:22:38,1.8
1054,1,UP,노량진,1,용산,2025-05-29 09:23:00,2025-05-29 09:22:40,-0.3333333333333333
6077,6,DOWN,버티고개,0,봉화산,2025-05-29 09:22:20,2025-05-29 09:22:40,0.3333333333333333
6071,6,DOWN,안암(고대병원앞),0,봉화산,2025-05-29 09:22:00,2025-05-29 09:22:41,0.6833333333333333
6075,6,DOWN,청구,0,봉화산,2025-05-29 09:21:40,2025-05-29 09:22:41,1.0166666666666666
6067,6,DOWN,돌곶이,0,신내,2025-05-29 09:21:20,2025-05-29 09:22:41,1.35
624,1,UP,성균관대,0,구로,2025-05-29 09:22:30,2025-05-29 09:22:42,0.2
7009,1,DOWN,가산디지털단지,0,광명,2025-05-29 09:20:30,2025-05-29 09:22:43,2.216666666666667
633,1,DOWN,종각,0,신창,2025-05-29 09:18:00,2025-05-29 09:22:45,4.75
4552,4,UP,남태령,0,불암산,2025-05-29 09:25:00,2025-05-29 09:22:46,-2.2333333333333334
4552,4,UP,선바위,0,불암산,2025-05-29 09:22:00,2025-05-29 09:22:46,0.7666666666666667
3098,3,UP,화정,0,대화,2025-05-29 09:19:30,2025-05-29 09:22:47,3.283333333333333
7103,7,DOWN,대림,0,온수,2025-05-29 09:22:30,2025-05-29 09:22:49,0.31666666666666665
7101,7,DOWN,남구로,0,석남,2025-05-29 09:22:00,2025-05-29 09:22:49,0.8166666666666667
631,1,DOWN,용산,0,천안,2025-05-29 09:08:00,2025-05-29 09:22:49,14.816666666666666
3116,3,UP,종로3가,0,대화,2025-05-29 09:21:00,2025-05-29 09:22:50,1.8333333333333333
38,1,UP,회기,0,양주,2025-05-29 09:17:30,2025-05-29 09:22:52,5.366666666666666
3132,3,UP,일원,0,대화,2025-05-29 09:21:30,2025-05-29 09:22:53,1.3833333333333333
4313,4,DOWN,성신여대입구,0,안산,2025-05-29 09:14:00,2025-05-29 09:22:53,8.883333333333333
4559,4,DOWN,쌍문,0,오이도,2025-05-29 09:18:00,2025-05-29 09:22:54,4.9
5555,5,DOWN,개롱,0,마천,2025-05-29 09:22:10,2025-05-29 09:22:56,0.7666666666666667
622,1,UP,금정,0,광운대,2025-05-29 09:23:30,2025-05-29 09:22:56,-0.5666666666666667
5567,5,DOWN,종로3가,0,마천,2025-05-29 09:23:10,2025-05-29 09:22:56,-0.23333333333333334
5063,5,DOWN,개화산,0,하남검단산,2025-05-29 09:23:30,2025-05-29 09:22:56,-0.5666666666666667
5057,5,DOWN,영등포시장,0,하남검단산,2025-05-29 09:23:00,2025-05-29 09:22:56,-0.06666666666666667
5047,5,DOWN,장한평,0,상일동,2025-05-29 09:22:40,2025-05-29 09:22:56,0.26666666666666666
5061,5,DOWN,발산,0,하남검단산,2025-05-29 09:22:20,2025-05-29 09:22:56,0.6
5569,5,DOWN,애오개,0,마천,2025-05-29 09:23:10,2025-05-29 09:22:56,-0.23333333333333334
5561,5,DOWN,아차산(어린이대공원후문),0,마천,2025-05-29 09:23:30,2025-05-29 09:22:56,-0.5666666666666667
5059,5,DOWN,신정(은행정),0,하남검단산,2025-05-29 09:21:40,2025-05-29 09:22:56,1.2666666666666666
3123,3,DOWN,정발산,0,오금,2025-05-29 09:23:00,2025-05-29 09:22:56,-0.06666666666666667
57,1,DOWN,신길,0,인천,2025-05-29 09:08:00,2025-05-29 09:22:56,14.933333333333334
5571,5,DOWN,여의도,0,마천,2025-05-29 09:23:00,2025-05-29 09:22:56,-0.06666666666666667
5055,5,DOWN,마포,0,상일동,2025-05-29 09:23:30,2025-05-29 09:22:56,-0.5666666666666667
5043,5,DOWN,강동,0,상일동,2025-05-29 09:21:10,2025-05-29 09:22:56,1.7666666666666666
428,1,UP,청량리,0,광운대,2025-05-29 09:18:30,2025-05-29 09:22:57,4.45
7070,7,UP,하계,0,수락산,2025-05-29 09:22:40,2025-05-29 09:22:59,0.31666666666666665
7088,7,UP,논현,0,장암,2025-05-29 09:19:50,2025-05-29 09:22:59,3.15
7102,7,UP,대림,0,장암,2025-05-29 09:22:10,2025-05-29 09:22:59,0.8166666666666667
7066,7,UP,마들,0,도봉산,2025-05-29 09:21:10,2025-05-29 09:22:59,1.8166666666666667
7082,7,UP,건대입구,0,도봉산,2025-05-29 09:19:10,2025-05-29 09:22:59,3.816666666666667
7092,7,UP,내방,0,도봉산,2025-05-29 09:20:50,2025-05-29 09:22:59,2.15
6093,6,DOWN,구산,0,봉화산,2025-05-29 09:21:00,2025-05-29 09:23:02,2.033333333333333
6089,6,DOWN,월드컵경기장(성산),0,봉화산,2025-05-29 09:22:10,2025-05-29 09:23:02,0.8666666666666667
6095,6,DOWN,독바위,0,봉화산,2025-05-29 09:21:00,2025-05-29 09:23:02,2.033333333333333
1063,1,DOWN,송내,1,동인천,2025-05-29 09:23:30,2025-05-29 09:23:03,-0.45
6079,6,DOWN,이태원,0,신내,2025-05-29 09:22:30,2025-05-29 09:23:03,0.55
6073,6,DOWN,창신,0,봉화산,2025-05-29 09:22:40,2025-05-29 09:23:03,0.38333333333333336
6065,6,DOWN,화랑대(서울여대입구),0,봉화산,2025-05-29 09:22:40,2025-05-29 09:23:03,0.38333333333333336
5054,5,UP,송정,0,방화,2025-05-29 09:20:10,2025-05-29 09:23:06,2.933333333333333
5058,5,UP,화곡,0,방화,2025-05-29 09:19:40,2025-05-29 09:23:06,3.433333333333333
5546,5,UP,광화문,0,방화,2025-05-29 09:22:40,2025-05-29 09:23:07,0.45
5062,5,UP,오목교(목동운동장앞),0,방화,2025-05-29 09:20:00,2025-05-29 09:23:07,3.1166666666666667
5552,5,UP,광나루(장신대),0,방화,2025-05-29 09:22:50,2025-05-29 09:23:07,0.2833333333333333
5064,5,UP,영등포시장,0,방화,2025-05-29 09:21:40,2025-05-29 09:23:07,1.45
434,1,UP,구로,0,청량리,2025-05-29 09:25:00,2025-05-29 09:23:08,-1.8666666666666667
7109,7,DOWN,장승배기,0,온수,2025-05-29 09:22:50,2025-05-29 09:23:09,0.31666666666666665
7107,7,DOWN,신대방삼거리,0,석남,2025-05-29 09:22:10,2025-05-29 09:23:09,0.9833333333333333
7111,7,DOWN,숭실대입구(살피재),0,온수,2025-05-29 09:22:10,2025-05-29 09:23:09,0.9833333333333333
7117,7,DOWN,고속터미널,0,온수,2025-05-29 09:22:10,2025-05-29 09:23:09,0.9833333333333333
7119,7,DOWN,논현,0,석남,2025-05-29 09:22:30,2025-05-29 09:23:09,0.65
1912,1,UP,배방,1,청량리,2025-05-29 09:23:00,2025-05-29 09:23:10,0.16666666666666666
3081,3,DOWN,대치,0,오금,2025-05-29 09:18:00,2025-05-29 09:23:12,5.2
3089,3,DOWN,교대,0,오금,2025-05-29 09:21:30,2025-05-29 09:23:13,1.7166666666666666
3095,3,DOWN,옥수,0,수서,2025-05-29 09:22:00,2025-05-29 09:23:14,1.2333333333333334
4544,4,UP,동대문역사문화공원,0,불암산,2025-05-29 09:17:00,2025-05-29 09:23:14,6.233333333333333
4541,4,DOWN,산본,0,오이도,2025-05-29 09:07:30,2025-05-29 09:23:15,15.75
3103,3,DOWN,안국,0,오금,2025-05-29 09:22:30,2025-05-29 09:23:15,0.75
3107,3,DOWN,홍제,0,오금,2025-05-29 09:22:00,2025-05-29 09:23:16,1.2666666666666666
4058,4,UP,신용산,0,불암산,2025-05-29 09:13:30,2025-05-29 09:23:16,9.766666666666667
3113,3,DOWN,구파발,0,오금,2025-05-29 09:23:00,2025-05-29 09:23:19,0.31666666666666665
4314,4,UP,정부과천청사,0,불암산,2025-05-29 09:22:30,2025-05-29 09:23:23,0.8833333333333333
5039,5,DOWN,미사,0,하남검단산,2025-05-29 09:23:10,2025-05-29 09:23:23,0.21666666666666667
67,1,DOWN,제기동,0,인천,2025-05-29 09:19:30,2025-05-29 09:23:24,3.9
6085,6,DOWN,광흥창,0,봉화산,2025-05-29 09:23:00,2025-05-29 09:23:25,0.4166666666666667
6097,6,DOWN,역촌,0,봉화산,2025-05-29 09:23:10,2025-05-29 09:23:25,0.25
6083,6,DOWN,공덕,0,봉화산,2025-05-29 09:22:50,2025-05-29 09:23:25,0.5833333333333334
6069,6,DOWN,월곡(동덕여대),0,봉화산,2025-05-29 09:21:50,2025-05-29 09:23:26,1.6
621,1,DOWN,천안,0,천안,2025-05-29 09:20:00,2025-05-29 09:23:27,3.45
4543,4,DOWN,금정,0,오이도,2025-05-29 09:08:00,2025-05-29 09:23:27,15.45
7121,7,DOWN,강남구청,0,온수,2025-05-29 09:22:50,2025-05-29 09:23:29,0.65
7089,7,DOWN,부천종합운동장,0,석남,2025-05-29 09:23:00,2025-05-29 09:23:29,0.48333333333333334
433,1,DOWN,동묘앞,0,병점,2025-05-29 09:19:00,2025-05-29 09:23:30,4.5
54,1,UP,백운,0,양주,2025-05-29 09:23:30,2025-05-29 09:23:30,0.0
32,1,UP,도봉산,0,양주,2025-05-29 09:14:30,2025-05-29 09:23:30,9.0
4556,4,UP,산본,0,불암산,2025-05-29 09:24:00,2025-05-29 09:23:31,-0.48333333333333334
8078,8,UP,별내,0,별내,2025-05-29 09:23:30,2025-05-29 09:23:31,0.016666666666666666
